id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
790475;(P1) Cozy apart, Gracia LA PEDRERA;3885805;Gimena Ana;Gràcia;la Vila de Gràcia;4139925;215842;Entire home/apt;141;3;309;7/8/2024 19:00;216;6;114;44
799240;Cozy studio in Barcelona center;4206410;Sonia;Eixample;Sant Antoni;4137597;216613;Entire home/apt;74;31;50;3/8/2024 19:00;36;1;311;6
800045;Vintage Deco 3Br Apt with Balcony;4212095;Elio / Wilken;Les Corts;les Corts;4138502;213058;Entire home/apt;184;1;64;8/4/2024 19:00;57;33;53;1
801237;3br apartment in Sagrada Familia;4217311;Frédéric;Eixample;la Sagrada Família;4141013;217583;Entire home/apt;210;5;262;25/8/2024 19:00;237;10;247;51
804268;New VINTAGE LOFT in a quiet area with garden;4232898;Jordi & Manel;Sant Martí;el Parc i la Llacuna del Poblenou;4139529;219387;Entire home/apt;190;3;112;22/8/2024 19:00;80;1;287;10
811918;A- WIFI &TERRACE CAMP NOU;4269183;Alba;Les Corts;la Maternitat i Sant Ramon;413779;211991;Entire home/apt;115;4;488;12/8/2024 19:00;343;5;91;42
814172;MAR BELLA 3 Barcelonastuff Apartment;4260952;Marc  I Laia;Sant Martí;el Poblenou;41402599;220701;Entire home/apt;223;1;18;10/1/2024 19:00;21;12;290;1
814202;MAR BELLA 8 Barcelonastuff Apartment;4260952;Marc  I Laia;Sant Martí;el Poblenou;41402599;220701;Entire home/apt;223;1;26;27/8/2024 19:00;40;12;292;3
814226;MAR BELLA 10 Barcelonastuff Apartment;4260952;Marc  I Laia;Sant Martí;el Poblenou;41402599;220701;Entire home/apt;223;1;33;29/11/2023 19:00;24;12;292;2
821100;Central-2 Big Bedrooms-View--Lift;4311845;Iñaki And Cathy;Eixample;Sant Antoni;4137731;216288;Entire home/apt;180;3;540;26/8/2024 19:00;385;1;97;59
821523;Beautiful Sagrada Familia Flat;4313721;Africa;Eixample;la Sagrada Família;4140448;217588;Entire home/apt;131;2;321;13/8/2024 19:00;240;1;78;48
823272;Rambla Catalunya Sun Gaudi;2036118;Caridad;Eixample;la Dreta de l'Eixample;4139341;216046;Entire home/apt;227;3;164;31/3/2024 19:00;116;1;68;4
824902;Sagrada Familia.;4236308;Germán;Eixample;la Sagrada Família;4141057;217596;Entire home/apt;168;4;224;27/8/2024 19:00;160;1;12;22
826397;Splendid Attic with TERRACE;4086313;Magin Esteban;Sarrià-Sant Gervasi;el Putxet i el Farró;4140578;213933;Entire home/apt;147;3;110;11/8/2024 19:00;88;1;127;2
827250;Estudio / Terraza P4 (S. Família) mínimo 32 NOCHES;3912625;Xavier;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140383;217024;Entire home/apt;192;32;53;24/5/2024 19:00;39;2;181;3
832755;AMAZING BOUTIQUE APARTMENT. AN OASIS IN BARCELONA;4358678;Aitcar Bcn Indulging Apartments Sl;Sant Martí;el Poblenou;4140385;219869;Entire home/apt;500;4;7;4/6/2023 19:00;7;1;0;0
839655;Very central apartment with balcony;113082592;Lilya;Eixample;Sant Antoni;4137729;21629;Entire home/apt;206;4;177;11/8/2024 19:00;126;3;97;26
840123;APT B- WIFI&TERRACE! CAMP NOU ENTIRE APARTMENT;4269183;Alba;Les Corts;la Maternitat i Sant Ramon;4137741;211936;Entire home/apt;119;5;467;22/7/2024 19:00;331;5;120;31
842126;Ático, Gracia! Terraza, vistas a la ciudad!;4258344;Sandra;Gràcia;la Vila de Gràcia;4140559;216213;Entire home/apt;222;5;177;3/9/2024 19:00;148;10;157;31
842389;APARTMENT IN COLORES;631951;Cristina;Les Corts;les Corts;4138098;213108;Entire home/apt;209;3;248;30/8/2024 19:00;187;1;237;54
846423;Quiet & spacious 3B/room apartment;4419532;Familia;Gràcia;la Vila de Gràcia;4140532;216173;Entire home/apt;230;5;242;30/8/2024 19:00;173;2;41;18
847195;Terrace apartment in the center;1432835;Angel;Eixample;l'Antiga Esquerra de l'Eixample;4138508;215527;Entire home/apt;190;3;208;18/8/2024 19:00;147;45;78;36
852134;MagicTerrace. City Centre Renv. 2022.;3039107;Manuel;Eixample;Sant Antoni;4137848;215456;Entire home/apt;133;3;219;11/3/2024 19:00;162;38;0;25
852195;ROOMY EIXAMPLE URGELL;3039107;Manuel;Eixample;l'Antiga Esquerra de l'Eixample;413838;215663;Entire home/apt;173;2;226;13/7/2024 19:00;161;38;188;11
856159;Room for rent near the beach.;4460420;Edina;Sant Martí;el Poblenou;4140175;219831;Private room;25;30;270;31/7/2024 19:00;196;1;303;4
857958;Amazing old Library in the heart of Gothic UNIQUE;4488448;Vicky;Ciutat Vella;el Barri Gòtic;4138444;217191;Private room;91;31;84;28/7/2024 19:00;67;1;81;26
859105;New apt. METRO BARCELONETA! Min 32dd, max 300dd;1791366;José Manuel Y María;Ciutat Vella;la Barceloneta;4138171;218687;Entire home/apt;109;30;105;14/8/2024 19:00;77;1;330;9
865191;3BE/2BA with a Private Terrace Apartment;582060;Fernando;Eixample;la Dreta de l'Eixample;4139801;217056;Entire home/apt;159;1;174;21/8/2024 19:00;127;20;16;44
865367;Beautiful Comfy Flat Valencia St A;582060;Fernando;Eixample;la Dreta de l'Eixample;4139801;217056;Entire home/apt;163;2;218;22/8/2024 19:00;162;20;28;30
866298;LUXURY PENTHOUSE WITH PRIV. TERRACE;826476;Gerard;Sants-Montjuïc;Sants;4138088;213948;Entire home/apt;199;4;453;1/9/2024 19:00;323;1;244;47
866483;Amazing Suite with private terrace & two bedrooms;4427588;Gado;Gràcia;la Vila de Gràcia;4139986;216377;Entire home/apt;231;3;94;20/8/2024 19:00;66;1;321;51
868198;Grande II apartment on Valencia St.;582060;Fernando;Eixample;la Dreta de l'Eixample;4139801;217056;Entire home/apt;217;1;270;17/8/2024 19:00;193;20;41;47
871899;Ático, Gracia! Terraza y vistas al mar!;4258344;Sandra;Gràcia;la Vila de Gràcia;4140562;216212;Entire home/apt;201;5;148;1/9/2024 19:00;109;10;156;27
875171;Days in Barcelona ☼♥ Eixample I;2366949;Jordi;Les Corts;les Corts;4138753;214204;Entire home/apt;190;2;230;30/8/2024 19:00;165;8;312;35
876101;Beautiful apartment in Barcelona beach;4626127;Francesc;Sant Martí;la Vila Olímpica del Poblenou;4138924;220005;Entire home/apt;475;5;69;11/8/2024 19:00;49;1;111;5
877884;Brand new, great located apartment for families;4638971;Santiago;Eixample;la Nova Esquerra de l'Eixample;4138694;214976;Entire home/apt;273;4;182;18/8/2024 19:00;130;1;142;27
879969;TRULY CENTRE NEXT  PLAZA CATALUÑA;4653599;Gemma;Eixample;la Dreta de l'Eixample;413898;217366;Entire home/apt;198;3;54;1/8/2024 19:00;44;7;45;14
883382;Ático, Terraza y BBQ, Park Güell;4261436;Jessica;Horta-Guinardó;el Carmel;4,1419E+15;2,15731E+16;Entire home/apt;238;1;195;10/8/2024 19:00;145;1;334;33
884420;Apartament near Camp Nou (Barça);4597849;Ofelia;Les Corts;la Maternitat i Sant Ramon;4,13782E+15;2,1233E+16;Entire home/apt;147;4;111;31/8/2024 19:00;88;1;145;33
886088;AVENIDA DIAGONAL CHIC&COZY AP. city centre;4653599;Gemma;Eixample;la Dreta de l'Eixample;4139798;216628;Entire home/apt;168;3;33;24/6/2024 19:00;23;7;53;3
887953;♛Fabulous Penthouse w/terrace-Sagrada Familia view;567180;Sandra;Eixample;la Sagrada Família;4140737;217398;Entire home/apt;368;2;117;31/8/2024 19:00;102;19;104;32
888988;Family Luxury Flat in the Center;4715645;Luis;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;4139451;214578;Entire home/apt;229;6;93;23/8/2024 19:00;67;1;309;23
889491;Poblenou Rooms 2;2394743;Javier;Sant Martí;el Poblenou;4140009;220063;Private room;60;31;126;31/10/2023 19:00;92;3;254;1
892906;Céntrico y cómodo.;3744544;Marta+Paul;Eixample;la Dreta de l'Eixample;4139409;217159;Entire home/apt;177;3;178;3/9/2024 19:00;157;34;300;49
892922;Amazing ap. terrific location next Pl. Cataluña;4653599;Gemma;Eixample;la Dreta de l'Eixample;4138887;216899;Entire home/apt;208;3;100;18/8/2024 19:00;72;7;47;21
892927;TERRIFIC LOCATION NEXT PLAZA CATALUNYA RAMBLAS;4653599;Gemma;Eixample;la Dreta de l'Eixample;4138617;216704;Entire home/apt;299;3;85;5/8/2024 19:00;63;7;29;35
892943;HUGE AP. 120 mq PLAZA CATALUÑA RAMBLA CITY CENTRE;4653599;Gemma;Eixample;la Dreta de l'Eixample;4138621;216692;Entire home/apt;335;3;77;16/6/2024 19:00;56;7;48;6
892949;AMAZING up to 6 people CITY CENTRE PL.CATALUÑA;4653599;Gemma;Eixample;la Dreta de l'Eixample;4139199;217862;Entire home/apt;278;3;74;23/6/2024 19:00;53;7;53;5
893052;Lovely top floor private terrace;3744544;Marta+Paul;Gràcia;la Vila de Gràcia;4139872;215848;Entire home/apt;188;3;262;4/9/2024 19:00;191;34;336;36
893399;NEW APARTMENT, NEAR TO THE BEACH WITH PARKING;3454952;Eduard;Sant Martí;Provençals del Poblenou;4140917;220251;Entire home/apt;193;3;201;3/9/2024 19:00;145;3;63;61
895091;Spectacular Five Senses  Mallorca Apartment;4585497;Ann-Veronique;Eixample;l'Antiga Esquerra de l'Eixample;4138882;215557;Entire home/apt;204;1;331;18/8/2024 19:00;242;1;323;49
896367;Central Apartment Overlooking the Sagrada Familia;4101093;Eli&Agus;Eixample;el Fort Pienc;4139892;217683;Entire home/apt;230;5;359;16/8/2024 19:00;259;8;45;25
900045;The best value for money of Bcn;4805453;Juan;Sant Martí;el Parc i la Llacuna del Poblenou;4139264;218946;Private room;95;31;395;17/6/2024 19:00;286;2;258;3
902403;Perfecto apartmento en pleno centro;2041901;Dani;Eixample;la Dreta de l'Eixample;4139014;217178;Entire home/apt;275;3;248;19/8/2024 19:00;177;2;227;51
903135;Spacious Diagonal Avenue 3 bedrooms.6 pax;3972936;Willem;Les Corts;les Corts;4139084;214219;Entire home/apt;210;1;94;11/8/2024 19:00;72;17;334;15
1025707;Relax next sagrada familia;3744544;Marta+Paul;Eixample;la Sagrada Família;4140153;217785;Entire home/apt;181;3;199;26/8/2024 19:00;144;34;333;45
1029587;Nice, family friendly apartment...;5664950;Neus;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;4140735;22047;Entire home/apt;200;3;328;17/8/2024 19:00;238;1;255;37
1034761;OLYMPIC VILLAGE. CITY & BEACH;5695022;Rosario;Sant Martí;el Poblenou;4139481;220087;Entire home/apt;236;3;53;27/7/2024 19:00;40;1;180;2
1034771;SPECTACULAR!, next The Ramblas.;5636973;Carlos Alberto;Ciutat Vella;el Raval;413822;216865;Entire home/apt;200;2;339;29/8/2024 19:00;257;2;198;43
1039162;Quiet & spacious 3BR apartment II;4419532;Familia;Gràcia;la Vila de Gràcia;4140547;216146;Entire home/apt;230;5;239;22/8/2024 19:00;174;2;34;20
1039211;Beach & Rambla in Poblenou;5721224;Frederic & Maritza;Sant Martí;el Poblenou;4140504;220344;Entire home/apt;137;3;220;3/9/2024 19:00;181;2;282;55
1041060;Just perfect;3744544;Marta+Paul;Gràcia;la Vila de Gràcia;4139864;216183;Entire home/apt;197;3;248;18/8/2024 19:00;182;34;318;48
1044130;Fantastic and Modern 4Rooms/4Bathrooms Apartment;5748709;Alex Anfres;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;4140111;213598;Entire home/apt;310;3;248;11/8/2024 19:00;181;1;211;32
1047089;Gracia, close Gaudi, WIFI balcony AC;5764841;Teo;Gràcia;la Vila de Gràcia;414024;215673;Entire home/apt;105;1;589;23/8/2024 19:00;459;1;117;88
1060614;Kool Central Beach WiFi AC;5472538;Lobsang;Eixample;el Fort Pienc;4139673;218323;Entire home/apt;223;2;772;31/8/2024 19:00;557;1;172;75
1061343;Apto. magníficas vistas y Aire/Ac (M);5843487;Rosario/Diana;Sarrià-Sant Gervasi;les Tres Torres;4139582;212866;Entire home/apt;125;1;132;7/8/2024 19:00;99;15;309;22
1064956;Cozy apartment with natural light for two;5843487;Rosario/Diana;Les Corts;les Corts;4139211;213012;Entire home/apt;117;1;143;17/8/2024 19:00;109;15;225;26
1067338;Beautiful and spacious attic;5873242;Mariona;Eixample;Sant Antoni;4137627;215427;Entire home/apt;259;3;122;28/8/2024 19:00;143;1;290;18
1068523;Comfortable, spacious, central, AC, shared terrace;5878688;Yaiza;Eixample;la Dreta de l'Eixample;4139095;217448;Entire home/apt;295;2;371;30/8/2024 19:00;331;16;207;43
1207330;MAISON - C211 Barcelona;121825;Barbara;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;413941;214707;Entire home/apt;320;1;69;7/1/2024 19:00;51;19;195;5
1207407;Picasso Suites 2.1 Paseo de Gracia;131794;Damien;Eixample;la Dreta de l'Eixample;4,13966E+15;2,16959E+16;Entire home/apt;382;1;107;4/7/2024 19:00;78;22;76;2
1207452;RUMAH - C211 Barcelona;121825;Barbara;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;413940991;21470664;Entire home/apt;471;1;79;3/11/2023 19:00;63;19;282;5
1207471;C- WIFI&TERRACE! ENTIRE APARTMENT;4269183;Alba;Les Corts;la Maternitat i Sant Ramon;4137762;212321;Entire home/apt;105;4;439;28/7/2024 19:00;324;5;74;36
1211274;Paseo de gracia elegant apartment;6600521;Lali-Luis;Eixample;la Dreta de l'Eixample;41393921;2164423;Entire home/apt;400;5;243;26/8/2024 19:00;181;4;117;38
1211499;Cheerful, Modern Apartment in Sant Antoni;6482644;Eloy & Maria;Eixample;Sant Antoni;4137998;216062;Entire home/apt;256;3;463;21/8/2024 19:00;361;3;174;40
1213201;My Address in Barcelona 12;4985749;My Address;Eixample;la Dreta de l'Eixample;4138946;21764;Entire home/apt;368;6;152;18/8/2024 19:00;111;19;121;14
1215049;Rustic Gaudí - Sagrada Família;5940318;Elisabet;Eixample;la Sagrada Família;4140907;217311;Entire home/apt;133;3;569;4/9/2024 19:00;461;1;303;75
1215451;Large Central Luxury Apartment;6633836;Luxury;Eixample;l'Antiga Esquerra de l'Eixample;4138527;216086;Entire home/apt;300;3;54;1/9/2024 19:00;51;1;271;11
1216365;Bruc Urquinaona Quiet and Central;1687524;Virginia;Eixample;la Dreta de l'Eixample;4139037;217594;Entire home/apt;160;5;145;26/8/2024 19:00;109;2;37;39
1216600;Cozy&Classy&Central;4101093;Eli&Agus;Eixample;la Nova Esquerra de l'Eixample;4138178;215083;Entire home/apt;250;5;347;15/8/2024 19:00;255;8;40;31
1218515;Habitación cerca de playa en Gótico terraza común;6649089;Inma;Ciutat Vella;el Barri Gòtic;4138379;217817;Private room;50;31;139;14/6/2024 19:00;109;1;178;1
1218609;Quiet Individual room in the city center;2745490;Bori;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4138559;218567;Private room;50;7;30;6/10/2022 19:00;22;2;72;0
1218611;Comtal 51 apartment - Sant Antoni;6436558;Barcelona Comtal;Eixample;Sant Antoni;41377499;216181;Entire home/apt;259;1;118;22/6/2024 19:00;104;8;113;13
1218618;Comtal 52 apartment - Sant Antoni;6436558;Barcelona Comtal;Eixample;Sant Antoni;41377499;216181;Entire home/apt;213;1;105;22/8/2024 19:00;83;8;101;19
1218626;Comtal 53 apartment - Sant Antoni;6436558;Barcelona Comtal;Eixample;Sant Antoni;4137746;216181;Entire home/apt;213;1;57;18/8/2024 19:00;64;8;86;12
1225103;Cozy apartment in the heart of the city;6638407;Noemi;Eixample;l'Antiga Esquerra de l'Eixample;4138339;215713;Entire home/apt;195;2;257;18/8/2024 19:00;230;1;306;50
1229996;Charming ground floor at Gracia !;6709450;Alessandro;Gràcia;la Vila de Gràcia;4140471;216196;Entire home/apt;202;3;359;2/9/2024 19:00;269;4;122;49
1234006;Apartamento Calabria;4864707;Rocío;Eixample;Sant Antoni;413793;215551;Entire home/apt;173;3;234;3/8/2024 19:00;174;3;62;49
1235805;At the heart of Barcelona. Gracia.;6737316;Mireia;Gràcia;la Vila de Gràcia;4140047;215994;Entire home/apt;145;1;543;22/8/2024 19:00;397;1;307;57
1240055;Two storey house next to Park Guell;6759262;Jordi;Gràcia;la Salut;4141225;215578;Entire home/apt;176;3;356;11/8/2024 19:00;285;1;248;35
1241068;Rooms at The Best Point to enjoy the City;3080717;Leonor;Eixample;el Fort Pienc;4139328;218207;Private room;52;3;75;11/7/2024 19:00;55;3;330;9
1241225;My Address in Barcelona P2;4985749;My Address;Eixample;la Dreta de l'Eixample;4138934;217492;Entire home/apt;382;6;136;20/8/2024 19:00;100;19;138;20
1242215;Gracia : Cosy & modern apartment with AC & WIFI !!;6771003;Inma;Gràcia;la Vila de Gràcia;4140028;216253;Entire home/apt;140;5;429;14/8/2024 19:00;315;1;296;43
1242470;Ciudadela Born WALK EVERYWHERE!!;6771638;Maria;Sant Martí;el Parc i la Llacuna del Poblenou;4139128;218493;Entire home/apt;135;2;552;24/8/2024 19:00;408;1;174;63
1242745;Neo UrbanChic-2BR&Terrace near Sagrada Familia;1435464;Jaume;Eixample;el Fort Pienc;4139621;218165;Entire home/apt;146;1;140;13/8/2024 19:00;104;14;305;27
1249641;Incredible views, central. Moll de Barcelona;6809870;Sara;Sants-Montjuïc;el Poble Sec;4137451;217471;Entire home/apt;145;3;195;29/8/2024 19:00;145;2;51;58
1254174;20 m2  private room  in amazing flat;5274991;Soler;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4138642;217565;Private room;29;32;276;27/7/2024 19:00;204;3;250;6
1255085;Picasso Suites 5.1 Paseo de Gracia;131794;Damien;Eixample;la Dreta de l'Eixample;4,13961E+15;2,16931E+16;Entire home/apt;357;1;279;14/7/2024 19:00;205;22;81;4
1258555;Ático centrico con vistas a Barcelona;6854541;Catain;Eixample;el Fort Pienc;4139704;21805;Entire home/apt;183;3;168;17/8/2024 19:00;156;1;67;47
1260018;Cool apartment in Barcelona Sants;6862183;Mireya;Sants-Montjuïc;Sants - Badal;4137427;213015;Entire home/apt;140;3;554;23/8/2024 19:00;432;1;36;67
1266069;Bright Cosy Apartment-beach8 mins!;6892245;Vaishali;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;4140521;22082;Entire home/apt;140;3;583;31/7/2024 19:00;428;1;191;46
1266363;Picasso Suites 3.1 Paseo de Gracia;131794;Damien;Eixample;la Dreta de l'Eixample;4,13975E+15;2,16954E+16;Entire home/apt;382;1;167;22/7/2024 19:00;123;22;76;2
1266491;Picasso Suites 5.3 Paseo de Gracia;131794;Damien;Eixample;la Dreta de l'Eixample;413964;216845;Entire home/apt;307;1;180;22/1/2023 19:00;132;22;82;0
1269238;COOL APART. IN THE HEART  OF BCN;6767012;Sergi;Gràcia;la Vila de Gràcia;4140527;215837;Entire home/apt;157;2;302;1/9/2024 19:00;222;2;308;50
1272804;Modern, bright, quiet and central;6927367;Dan;Eixample;el Fort Pienc;4,13977E+15;21814678;Entire home/apt;181;3;77;31/8/2024 19:00;57;1;125;57
1282669;SAGRADA FAMILIA-  Centric Apartment;4960486;Elsa;Eixample;la Sagrada Família;4140605;217743;Entire home/apt;164;3;505;27/7/2024 19:00;388;1;68;40
1284165;Room with private bathroom  maximal 2 persons;1037730;Elisagela Cristina;Gràcia;la Vila de Gràcia;4140739;215211;Private room;55;1;93;22/8/2024 19:00;69;1;322;43
1290278;Romantic attic terrace netflix.wifi;7016641;Ricard;Eixample;la Nova Esquerra de l'Eixample;4137983;215282;Entire home/apt;159;3;351;27/8/2024 19:00;259;1;217;43
1291971;Calm Apartment in sagrada Familia. Free Wifi;7024519;Joan;Eixample;la Sagrada Família;4140971;217392;Entire home/apt;148;3;499;2/9/2024 19:00;368;1;300;53
1293412;Sunny Loft in Barcelona 5' walk to the beach;7032776;Guillermo;Sant Martí;el Poblenou;4139669;220285;Entire home/apt;175;4;332;4/9/2024 19:00;246;1;243;35
1294410;beach and center family apartament HUTB-006631;5369383;Alex;Sant Martí;la Vila Olímpica del Poblenou;4139137;219628;Entire home/apt;136;3;60;2/10/2022 19:00;45;1;0;0
1295958;3 BR + 2 baths near the beach!!;7047484;Mercedes;Eixample;el Fort Pienc;4139876;21856;Entire home/apt;326;2;55;20/7/2023 19:00;44;1;306;0
1296121;BRIGHT & QUIET with PARKING;7046025;Ramon;Sarrià-Sant Gervasi;el Putxet i el Farró;4140574;214734;Entire home/apt;135;3;376;2/9/2024 19:00;279;1;272;53
1305640;100 meters from the beach. Duplex;7088764;Lingjuan;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;4140292;221296;Entire home/apt;138;2;224;15/8/2024 19:00;165;1;276;37
1307332;* *Long Stay-Double Bed*Only single use;2608358;Alicia;Eixample;la Sagrada Família;414037;217672;Private room;24;30;65;19/2/2024 19:00;48;4;314;2
1310443;Bright & spacious apartment terrace;6421296;Nancy;Sant Martí;el Camp de l'Arpa del Clot;4140874;218644;Entire home/apt;172;2;71;21/8/2024 19:00;57;14;60;34
1312051;Studio in Gracia 5th floor-elevator;7130005;Åsa;Gràcia;la Vila de Gràcia;4140984;21574;Entire home/apt;30;32;85;17/8/2024 19:00;63;1;131;8
1314672;Lightflooded 2 bedroom flat with a view;7143233;Pablo And Franziska;Gràcia;la Vila de Gràcia;4140738;215978;Entire home/apt;164;5;248;22/8/2024 19:00;183;1;234;44
1320149;Pretty apartment in GRACIA;3454952;Eduard;Gràcia;la Vila de Gràcia;4140134;216109;Entire home/apt;170;3;394;25/8/2024 19:00;293;3;85;63
1328996;Picasso Suites 5.2 Private Terrace;131794;Damien;Eixample;la Dreta de l'Eixample;4,13971E+15;2,16758E+16;Entire home/apt;395;1;222;11/7/2024 19:00;164;22;76;17
1329067;Affordable luxury next to Passeig de Gracia!;3799101;Pablo;Gràcia;la Vila de Gràcia;4139779;215904;Entire home/apt;137;2;102;13/7/2024 19:00;188;6;76;29
1329829;Unique Luxury Designer Apartment;7209763;Mike;Eixample;Sant Antoni;413773;216334;Entire home/apt;249;4;423;30/8/2024 19:00;312;4;60;32
1329993;1D- Apt with balcony in P. de Gracia;3799101;Pablo;Gràcia;la Vila de Gràcia;4139779;215904;Entire home/apt;158;2;60;20/7/2024 19:00;53;6;56;18
1330353;Luxury apartment with private patio;3799101;Pablo;Gràcia;la Vila de Gràcia;4139779;215904;Entire home/apt;264;2;68;17/8/2024 19:00;215;6;83;29
1068919;Apartment La Rambla;1369675;Javier;Gràcia;la Vila de Gràcia;4139764;216064;Entire home/apt;192;3;44;24/2/2024 19:00;42;3;327;2
1069572;Céntrico piso en Barcelona-Wi-Fi;5841645;Manuel;Eixample;la Dreta de l'Eixample;4139976;216719;Entire home/apt;204;3;190;17/8/2024 19:00;161;1;324;30
1070322;Triple room Barcelona Guell park;5888954;Núria;Gràcia;la Vila de Gràcia;4140867;215379;Private room;28;31;263;10/7/2024 19:00;190;2;341;6
1071740;Fira Stylish Ground Floor Flat with Garden in Townhouse;805226;Slav&Sam;Sants-Montjuïc;Sants;41371922;2134926;Entire home/apt;669;2;225;9/8/2024 19:00;163;1;355;14
1073748;MAGIC PLACE IN BARCELONA, WITH POOL;5159312;Antonio And Mauro;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;4141472;210531;Entire home/apt;212;3;141;27/8/2024 19:00;102;1;179;10
1074936;Premium apartment ideal for families;3533078;Carlos Y Raquel;Eixample;la Dreta de l'Eixample;4139259;217468;Entire home/apt;461;1;42;29/6/2024 19:00;37;2;333;6
1075855;Amplio piso de 130m2 con terraza grande;5919250;Frédérique;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140747;216409;Entire home/apt;153;2;338;2/9/2024 19:00;252;1;289;47
1077851;Entire Park Güell area apt. Great for families.;2110700;Anna;Horta-Guinardó;la Teixonera;4142196;214802;Entire home/apt;163;2;292;6/8/2024 19:00;217;1;252;8
1078049;Eixample, Valeri Standard;14580203;Brummell;Eixample;l'Antiga Esquerra de l'Eixample;4138438;216047;Hotel room;248;2;96;5/9/2024 19:00;70;6;223;19
1079887;Trendy apartment in BCN centre;542867;Gabriela;Eixample;la Nova Esquerra de l'Eixample;4138474;214805;Entire home/apt;137;3;243;14/8/2024 19:00;176;2;34;31
1082656;Apartment with big Terrace Eixample;5947431;Klaus;Eixample;la Dreta de l'Eixample;4139782;217366;Entire home/apt;250;4;136;22/7/2024 19:00;99;3;215;25
1084712;Bright cosy apartment with terrace;5963978;Alejandro;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;4140467;213722;Entire home/apt;85;32;21;31/8/2024 19:00;15;2;224;3
1085376;LOVELY APARTMENT IN TRIUMPH ARCH;5966973;Sonia;Eixample;el Fort Pienc;4139578;218131;Entire home/apt;95;3;510;21/8/2024 19:00;373;1;292;49
1091090;Loft Gracia sleeps 4 (Libertad 2);3971935;Carmen;Gràcia;la Vila de Gràcia;4140065;216246;Entire home/apt;130;6;75;17/8/2024 19:00;60;4;309;18
1094548;Spacious  apartment with terrace;5107063;Sergio;Gràcia;la Vila de Gràcia;4140716;215698;Entire home/apt;172;7;296;8/8/2024 19:00;217;13;242;24
1098894;Exquisite, Palatial Home in Eixample;4226509;Eva & Darney;Eixample;l'Antiga Esquerra de l'Eixample;4138991;215957;Entire home/apt;855;4;249;30/8/2024 19:00;181;2;202;38
1100121;BERGA;6042913;Sofia;Gràcia;la Vila de Gràcia;4140063;215346;Entire home/apt;136;3;444;2/9/2024 19:00;326;2;200;66
1100506;The best value for money  Barcelona - Red;4805453;Juan;Sant Martí;el Parc i la Llacuna del Poblenou;4139267;218945;Private room;194;31;374;2/10/2023 19:00;271;2;179;1
1102498;Tranquilo piso reformado - HUTB5948;6055609;Marta;Eixample;la Dreta de l'Eixample;4139997;216552;Entire home/apt;154;5;189;22/8/2024 19:00;138;1;301;25
1102747;Amazing skyline with amazing views;1986299;Clickandflat;Eixample;el Fort Pienc;41394997;217648;Entire home/apt;247;1;197;21/8/2024 19:00;144;27;86;22
1102856;All new apartment near Park Güell - 4 persons;6057270;Alex;Horta-Guinardó;Can Baró;4141591;21618;Entire home/apt;150;3;501;24/8/2024 19:00;366;10;145;49
1106433;Habitación muy luminosa y acogedora;6074635;Isabel;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4138974;218011;Private room;38;20;25;2/8/2024 19:00;18;2;176;6
1109989;Modern / FreeParking / NewBuilding;6092480;Alex, Javi & Pilar;Eixample;Sant Antoni;4137583;216629;Entire home/apt;185;3;564;18/8/2024 19:00;411;2;309;53
1111412;Classbedroom Güell Park Apartment;6099660;ClassBedroom;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;414047;213909;Entire home/apt;277;1;120;27/8/2023 19:00;94;26;307;0
1111418;CLASSBEDROOM EIXAMPLE FREE 211, 1 1;6099660;ClassBedroom;Eixample;l'Antiga Esquerra de l'Eixample;4139203;215134;Entire home/apt;208;1;125;3/8/2024 19:00;112;26;291;29
1112838;Spacious and quiet duplex apartment in Poble Sec;6107595;Cristina;Sants-Montjuïc;el Poble Sec;4137314;215698;Entire home/apt;171;5;187;31/8/2024 19:00;136;1;109;23
1114170;Patio home, Gracia;6001714;Irene;Gràcia;la Vila de Gràcia;4140298;215096;Private room;25;31;78;27/5/2024 19:00;57;2;296;4
1119598;Flat with views to Sagrada Famila;71615;Mireia  Maria;Eixample;la Sagrada Família;4140457;217215;Entire home/apt;205;1;222;22/8/2024 19:00;183;28;95;37
1125212;Mercedes Heritage - Family Apartment Barcelona;2201772;Mercedes Heritage;Eixample;l'Antiga Esquerra de l'Eixample;4138792;215224;Entire home/apt;326;1;36;17/8/2024 19:00;27;7;100;8
